source_x,source_y,dest_x,dest_y,straight_distance,shortest_path_length,source_degree,dest_degree,global_avg_congestion,global_max_congestion,global_congestion_std,total_vehicles,path_avg_congestion,path_max_congestion,path_congestion_variance,hour,day_of_week,is_rush_hour,is_weekend,is_holiday,scenario_normal,scenario_morning,scenario_evening,scenario_weekend,scenario_special,time_early_morning,time_morning_rush,time_midday,time_evening_rush,time_night,weather_clear,weather_rain,weather_fog,weather_snow,astar_time,optimal_path_time,congestion_aware_time,best_algorithm,best_time,sample_id
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,3.588212355396411,10.0,2.2596498603070097,100,3.661532015131961,10.0,3.7309166086302596,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,736.3562486402114,524.0698321512286,736.3562486402114,optimal_path_time,524.0698321512286,Normal_100_4_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,3.588212355396411,10.0,2.2596498603070097,100,5.480565516605845,10.0,8.204374275252713,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,715.0220464066718,181.20356057982605,715.0220464066718,optimal_path_time,181.20356057982605,Normal_100_4_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,3.588212355396411,10.0,2.2596498603070097,100,8.179573691497712,10.0,6.206440343928967,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1084.119489637775,257.9700391612809,1084.119489637775,optimal_path_time,257.9700391612809,Normal_100_4_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,3.992113035655078,10.0,2.6852735226770283,150,7.249074728166338,10.0,10.38184354105349,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1319.1934036431442,561.199718709376,1319.1934036431442,optimal_path_time,561.199718709376,Normal_150_0_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,3.992113035655078,10.0,2.6852735226770283,150,5.029900593939933,10.0,9.177663314256455,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,961.8783893432163,524.0698321512286,961.8783893432163,optimal_path_time,524.0698321512286,Normal_150_0_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,3.992113035655078,10.0,2.6852735226770283,150,7.828054645083254,10.0,6.037672485683587,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,895.685194345259,181.20356057982605,895.685194345259,optimal_path_time,181.20356057982605,Normal_150_0_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,3.992113035655078,10.0,2.6852735226770283,150,9.015381677879747,10.0,3.9659934031707405,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1248.3011243021388,257.9700391612809,1248.3011243021388,optimal_path_time,257.9700391612809,Normal_150_0_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,3.9830028062212355,10.0,2.7533789751878817,150,7.942072650516033,10.0,8.955823827184453,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1306.2523902912335,561.199718709376,1306.2523902912335,optimal_path_time,561.199718709376,Normal_150_1_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,3.9830028062212355,10.0,2.7533789751878817,150,4.689125760001025,10.0,9.104139740522447,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,917.2525553435156,524.0698321512286,917.2525553435156,optimal_path_time,524.0698321512286,Normal_150_1_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,3.9830028062212355,10.0,2.7533789751878817,150,6.352521274078698,10.0,7.731233084934918,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,754.34975919732,181.20356057982605,754.34975919732,optimal_path_time,181.20356057982605,Normal_150_1_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,3.9830028062212355,10.0,2.7533789751878817,150,9.563358449227692,10.0,1.687127361298701,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1178.2834786831415,257.9700391612809,1178.2834786831415,optimal_path_time,257.9700391612809,Normal_150_1_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,3.907729602470236,10.0,2.668476307351789,150,7.937484489816373,10.0,10.553359066023702,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1261.7092258012358,561.199718709376,1261.7092258012358,optimal_path_time,561.199718709376,Normal_150_2_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,3.907729602470236,10.0,2.668476307351789,150,3.3803172138109705,8.07093423821793,2.343944967367446,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,832.6788790486662,524.0698321512286,832.6788790486662,optimal_path_time,524.0698321512286,Normal_150_2_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,3.907729602470236,10.0,2.668476307351789,150,5.461088040231202,10.0,8.601622373284842,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,703.371630725739,181.20356057982605,703.371630725739,optimal_path_time,181.20356057982605,Normal_150_2_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,3.907729602470236,10.0,2.668476307351789,150,9.823638558352298,10.0,0.9036615070812417,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1010.9798814989384,257.9700391612809,1010.9798814989384,optimal_path_time,257.9700391612809,Normal_150_2_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.015250009318595,10.0,2.7229516536089156,150,7.739812370856766,10.0,10.3516064043102,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1463.8718299564173,561.199718709376,1463.8718299564173,optimal_path_time,561.199718709376,Normal_150_3_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.015250009318595,10.0,2.7229516536089156,150,4.898044398443543,10.0,8.358188234202807,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1015.2110526098201,524.0698321512286,1015.2110526098201,optimal_path_time,524.0698321512286,Normal_150_3_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.015250009318595,10.0,2.7229516536089156,150,6.747272891706209,10.0,7.668501246594761,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,935.1624222649206,181.20356057982605,935.1624222649206,optimal_path_time,181.20356057982605,Normal_150_3_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.015250009318595,10.0,2.7229516536089156,150,9.3707271424478,10.0,2.6647362875528273,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1173.9064411695986,257.9700391612809,1173.9064411695986,optimal_path_time,257.9700391612809,Normal_150_3_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.004585442523527,10.0,2.7003870376774852,150,7.3644651486859285,10.0,9.581749904161608,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1276.2354562084652,561.199718709376,1276.2354562084652,optimal_path_time,561.199718709376,Normal_150_4_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.004585442523527,10.0,2.7003870376774852,150,4.525037738120565,10.0,9.372802598813083,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,989.9522707738705,524.0698321512286,989.9522707738705,optimal_path_time,524.0698321512286,Normal_150_4_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.004585442523527,10.0,2.7003870376774852,150,5.607394682227839,10.0,7.316978253507225,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,708.7503642988726,181.20356057982605,708.7503642988726,optimal_path_time,181.20356057982605,Normal_150_4_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.004585442523527,10.0,2.7003870376774852,150,8.864493413966906,10.0,3.824757534173843,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1211.5473913796254,257.9700391612809,1211.5473913796254,optimal_path_time,257.9700391612809,Normal_150_4_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.3291810657150025,10.0,2.9381993682389633,200,8.008944031528443,10.0,10.009873113344169,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1499.5200341021289,561.199718709376,1499.5200341021289,optimal_path_time,561.199718709376,Normal_200_0_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.3291810657150025,10.0,2.9381993682389633,200,5.101735388135837,10.0,9.119318627926429,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1095.0571939363776,524.0698321512286,1095.0571939363776,optimal_path_time,524.0698321512286,Normal_200_0_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.3291810657150025,10.0,2.9381993682389633,200,7.255193231651939,10.0,8.302541795335358,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1070.3271760354492,181.20356057982605,1070.3271760354492,optimal_path_time,181.20356057982605,Normal_200_0_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.3291810657150025,10.0,2.9381993682389633,200,9.791242802697013,10.0,1.2456009594504354,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1426.8359596077667,257.9700391612809,1426.8359596077667,optimal_path_time,257.9700391612809,Normal_200_0_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.268317353040486,10.0,2.9987675098717634,200,7.80338683380061,10.0,11.330454347988795,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1459.2818886751909,561.199718709376,1459.2818886751909,optimal_path_time,561.199718709376,Normal_200_1_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.268317353040486,10.0,2.9987675098717634,200,4.664694867773584,10.0,9.270511472727335,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1042.344401645544,524.0698321512286,1042.344401645544,optimal_path_time,524.0698321512286,Normal_200_1_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.268317353040486,10.0,2.9987675098717634,200,7.841503363296559,10.0,7.941451004969857,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1132.4685301927345,181.20356057982605,1132.4685301927345,optimal_path_time,181.20356057982605,Normal_200_1_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.268317353040486,10.0,2.9987675098717634,200,9.753449021537644,10.0,1.3326797355046864,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1443.2065566114666,257.9700391612809,1443.2065566114666,optimal_path_time,257.9700391612809,Normal_200_1_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.253169075003137,10.0,2.944881789156053,200,7.9478889241365,10.0,10.443880737032135,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1475.6583103379457,561.199718709376,1475.6583103379457,optimal_path_time,561.199718709376,Normal_200_2_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.253169075003137,10.0,2.944881789156053,200,4.5900220264037275,10.0,8.937737300119014,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1063.344555776827,524.0698321512286,1063.344555776827,optimal_path_time,524.0698321512286,Normal_200_2_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.253169075003137,10.0,2.944881789156053,200,5.371099366248646,10.0,8.577239517696906,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,646.2245217279739,181.20356057982605,646.2245217279739,optimal_path_time,181.20356057982605,Normal_200_2_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.253169075003137,10.0,2.944881789156053,200,9.88798074718028,10.0,0.4093013070691235,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1444.961739795062,257.9700391612809,1444.961739795062,optimal_path_time,257.9700391612809,Normal_200_2_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.386725465354935,10.0,3.0043367361486726,200,7.538259997117997,10.0,10.224104177892189,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1471.2902583586745,561.199718709376,1471.2902583586745,optimal_path_time,561.199718709376,Normal_200_3_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.386725465354935,10.0,3.0043367361486726,200,5.168513748339229,10.0,9.043977967721219,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1088.8183469242606,524.0698321512286,1088.8183469242606,optimal_path_time,524.0698321512286,Normal_200_3_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.386725465354935,10.0,3.0043367361486726,200,6.771690146056932,10.0,9.12877186348202,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,921.5385543332703,181.20356057982605,921.5385543332703,optimal_path_time,181.20356057982605,Normal_200_3_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.386725465354935,10.0,3.0043367361486726,200,9.49675596349176,10.0,1.6484667204742331,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1457.9562240979365,257.9700391612809,1457.9562240979365,optimal_path_time,257.9700391612809,Normal_200_3_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.254913835349773,10.0,2.84117504904861,200,6.969100392591106,10.0,10.299521754393451,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1290.9340396481969,561.199718709376,1290.9340396481969,optimal_path_time,561.199718709376,Normal_200_4_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.254913835349773,10.0,2.84117504904861,200,4.978638044683592,10.0,9.337562622312975,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1313.3980604393453,524.0698321512286,1313.3980604393453,optimal_path_time,524.0698321512286,Normal_200_4_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.254913835349773,10.0,2.84117504904861,200,7.632507695688342,10.0,6.927192924581236,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1154.4388547941435,181.20356057982605,1154.4388547941435,optimal_path_time,181.20356057982605,Normal_200_4_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.254913835349773,10.0,2.84117504904861,200,8.798958028488153,10.0,4.4119675159568885,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1408.3100748786492,257.9700391612809,1408.3100748786492,optimal_path_time,257.9700391612809,Normal_200_4_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.648743900873661,10.0,3.172923217644367,300,8.307356292258467,10.0,8.345903778327246,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1628.2283407009675,561.199718709376,1628.2283407009675,optimal_path_time,561.199718709376,Normal_300_0_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.648743900873661,10.0,3.172923217644367,300,5.189979072995871,10.0,9.94552821042412,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1324.811055317394,524.0698321512286,1324.811055317394,optimal_path_time,524.0698321512286,Normal_300_0_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.648743900873661,10.0,3.172923217644367,300,9.305200474596564,10.0,2.9017373938515627,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1213.539221529825,181.20356057982605,1213.539221529825,optimal_path_time,181.20356057982605,Normal_300_0_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.648743900873661,10.0,3.172923217644367,300,9.920684733162236,10.0,0.2543782915914525,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1453.228865412115,257.9700391612809,1453.228865412115,optimal_path_time,257.9700391612809,Normal_300_0_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.62415694773022,10.0,3.1379461647886386,300,7.848239756922251,10.0,11.281751454516868,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1467.5781034267468,561.199718709376,1467.5781034267468,optimal_path_time,561.199718709376,Normal_300_1_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.62415694773022,10.0,3.1379461647886386,300,5.308220276028401,10.0,9.286465353936517,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1308.4971569188938,524.0698321512286,1308.4971569188938,optimal_path_time,524.0698321512286,Normal_300_1_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.62415694773022,10.0,3.1379461647886386,300,9.531289821824169,10.0,2.095910626905783,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1337.1118204056936,181.20356057982605,1337.1118204056936,optimal_path_time,181.20356057982605,Normal_300_1_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.62415694773022,10.0,3.1379461647886386,300,9.920684733162236,10.0,0.2543782915914525,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1468.9719458432287,257.9700391612809,1468.9719458432287,optimal_path_time,257.9700391612809,Normal_300_1_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.658881463766242,10.0,3.1870344451376305,300,7.919278043904304,10.0,10.664177302737288,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1542.4235696070382,561.199718709376,1542.4235696070382,optimal_path_time,561.199718709376,Normal_300_2_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.658881463766242,10.0,3.1870344451376305,300,5.140517084901845,10.0,9.634062385847443,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1256.601821397623,524.0698321512286,1256.601821397623,optimal_path_time,524.0698321512286,Normal_300_2_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.658881463766242,10.0,3.1870344451376305,300,7.854700148552841,10.0,7.062878006679178,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1086.6636313400675,181.20356057982605,1086.6636313400675,optimal_path_time,181.20356057982605,Normal_300_2_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.658881463766242,10.0,3.1870344451376305,300,9.920684733162236,10.0,0.2543782915914525,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1523.9839679575311,257.9700391612809,1523.9839679575311,optimal_path_time,257.9700391612809,Normal_300_2_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.706622012920258,10.0,3.1952476189345598,300,8.287855838309714,10.0,8.315186292225778,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1666.7820868491917,561.199718709376,1666.7820868491917,optimal_path_time,561.199718709376,Normal_300_3_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.706622012920258,10.0,3.1952476189345598,300,6.048161801774367,10.0,11.444558034667118,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1467.7014981949478,524.0698321512286,1467.7014981949478,optimal_path_time,524.0698321512286,Normal_300_3_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.706622012920258,10.0,3.1952476189345598,300,8.605101409708402,10.0,5.022893878392967,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1405.277194731329,181.20356057982605,1405.277194731329,optimal_path_time,181.20356057982605,Normal_300_3_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.706622012920258,10.0,3.1952476189345598,300,9.920684733162236,10.0,0.2543782915914525,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1494.142324363576,257.9700391612809,1494.142324363576,optimal_path_time,257.9700391612809,Normal_300_3_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,4.677640159758519,10.0,3.1813865319991317,300,8.191236587865115,10.0,9.333696053675078,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1786.154993379144,561.199718709376,1786.154993379144,optimal_path_time,561.199718709376,Normal_300_4_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,4.677640159758519,10.0,3.1813865319991317,300,4.919832035372714,10.0,10.325155798938557,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1258.1521877202624,524.0698321512286,1258.1521877202624,optimal_path_time,524.0698321512286,Normal_300_4_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,4.677640159758519,10.0,3.1813865319991317,300,8.379344068177994,10.0,5.601598607999798,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1354.1539647926138,181.20356057982605,1354.1539647926138,optimal_path_time,181.20356057982605,Normal_300_4_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,4.677640159758519,10.0,3.1813865319991317,300,10.0,10.0,0.0,14,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1702.3220645210067,257.9700391612809,1702.3220645210067,optimal_path_time,257.9700391612809,Normal_300_4_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,2.7478777154739427,5.0,0.8806448591802287,0,2.7179580633522624,5.0,0.7463208953033779,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,436.1919754594012,561.199718709376,436.1919754594012,astar_time,436.1919754594012,Morning_0_0_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,2.7478777154739427,5.0,0.8806448591802287,0,2.7847047963311913,4.833484376018366,0.7450502540727024,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,547.7756028302634,524.0698321512286,547.7756028302634,optimal_path_time,524.0698321512286,Morning_0_0_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,2.7478777154739427,5.0,0.8806448591802287,0,2.8513706858926477,5.0,0.6913591555633203,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,220.22961734637644,181.20356057982605,220.22961734637644,optimal_path_time,181.20356057982605,Morning_0_0_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,2.7478777154739427,5.0,0.8806448591802287,0,2.776556538271354,5.0,0.7746129529792176,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,303.85122542461403,257.9700391612809,303.85122542461403,optimal_path_time,257.9700391612809,Morning_0_0_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,2.743147877561876,5.0,0.872152664408646,0,2.8051063925246598,4.648573769719048,0.7072075428197779,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,427.5049027505329,561.199718709376,427.5049027505329,astar_time,427.5049027505329,Morning_0_1_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,2.743147877561876,5.0,0.872152664408646,0,2.7678360506053012,4.87533059286412,0.6835502132136552,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,574.964726898741,524.0698321512286,574.964726898741,optimal_path_time,524.0698321512286,Morning_0_1_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,2.743147877561876,5.0,0.872152664408646,0,2.692879113529266,4.4283596955297595,0.7471955516595835,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,206.79116480833764,181.20356057982605,206.79116480833764,optimal_path_time,181.20356057982605,Morning_0_1_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,2.743147877561876,5.0,0.872152664408646,0,2.7727548718140174,4.648573769719048,0.7663395024396238,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,295.20669223613766,257.9700391612809,295.20669223613766,optimal_path_time,257.9700391612809,Morning_0_1_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,2.7627917704032856,5.0,0.8696373626637587,0,2.760253599057639,4.895804895486807,0.7549463100470419,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,404.08951187835737,561.199718709376,404.08951187835737,astar_time,404.08951187835737,Morning_0_2_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,2.7627917704032856,5.0,0.8696373626637587,0,2.7746112419480697,4.846529122744742,0.7898858808867557,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,538.0802782563137,524.0698321512286,538.0802782563137,optimal_path_time,524.0698321512286,Morning_0_2_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,2.7627917704032856,5.0,0.8696373626637587,0,2.823713250730231,5.0,0.8838390512808756,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,224.8926760659095,181.20356057982605,224.8926760659095,optimal_path_time,181.20356057982605,Morning_0_2_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,2.7627917704032856,5.0,0.8696373626637587,0,2.7156474045177315,5.0,0.8322409880191867,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,290.35739101354864,257.9700391612809,290.35739101354864,optimal_path_time,257.9700391612809,Morning_0_2_3
-0.1054466,51.5184715,-0.090008,51.519813,0.015496773606464223,163,2,4,2.7641093749397285,5.0,0.8679082722964818,0,2.6623300208889447,4.768907957876923,0.7570631168624332,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,392.9567161447763,561.199718709376,392.9567161447763,astar_time,392.9567161447763,Morning_0_3_0
-0.0758517,51.5116527,-0.1045317,51.5114654,0.028680611591979707,203,4,3,2.7641093749397285,5.0,0.8679082722964818,0,2.7176420524635043,5.0,0.6593444063931845,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,582.8617277332261,524.0698321512286,582.8617277332261,optimal_path_time,524.0698321512286,Morning_0_3_1
-0.090008,51.519813,-0.0923326,51.5139395,0.006316784578406833,96,4,2,2.7641093749397285,5.0,0.8679082722964818,0,2.923453503200526,4.541787111556,0.5294317560671215,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,257.8594137995371,181.20356057982605,257.8594137995371,optimal_path_time,181.20356057982605,Morning_0_3_2
-0.1054466,51.5184715,-0.0968739,51.5168482,0.00872503800450149,147,2,2,2.7641093749397285,5.0,0.8679082722964818,0,2.776601087569548,4.722274829348235,0.7567532582736115,14,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,292.2078693865096,257.9700391612809,292.2078693865096,optimal_path_time,257.9700391612809,Morning_0_3_3
